time,data
714.1,80.00200087
714.2,80.00199622
714.3,80.00199158
714.4,80.00198693
714.5,80.00198228
714.6,80.00197763
714.7,80.00197298
714.8,80.00196833
714.9,80.00196369
715,80.00195904
715.1,80.00195439
715.2,80.00194974
715.3,80.00194509
715.4,80.00194045
715.5,80.0019358
715.6,80.00193115
715.7,80.0019265
715.8,80.00192185
715.9,80.00191721
716,80.00191256
716.1,80.00190791
716.2,80.00190326
716.3,80.00189861
716.4,80.00189397
716.5,80.00188932
716.6,80.00188467
716.7,80.00188002
716.8,80.00187537
716.9,80.00187073
717,80.00186608
717.1,80.00186143
717.2,80.00185678
717.3,80.00185213
717.4,80.00184749
717.5,80.00184284
717.6,80.00183819
717.7,80.00183354
717.8,80.00182889
717.9,80.00182424
718,80.0018196
718.1,80.00181495
718.2,80.0018103
718.3,80.00180565
718.4,80.001801
718.5,80.00179636
718.6,80.00179171
718.7,80.00178706
718.8,80.00178241
718.9,80.00177776
719,80.00177312
719.1,80.00176847
719.2,80.00176382
719.3,80.00175917
719.4,80.00175452
719.5,80.00174988
719.6,80.00174523
719.7,80.00174058
719.8,80.00173593
719.9,80.00173128
720,80.00172664
720.1,80.00172199
720.2,80.00171734
720.3,80.00171269
720.4,80.00170804
720.5,80.0017034
720.6,80.00169875
720.7,80.0016941
720.8,80.00168945
720.9,80.0016848
721,80.00168016
721.1,80.00167551
721.2,80.00167086
721.3,80.00166621
721.4,80.00166156
721.5,80.00165692
721.6,80.00165227
721.7,80.00164762
721.8,80.00164297
721.9,80.00163832
722,80.00163367
722.1,80.00162903
722.2,80.00162438
722.3,80.00161973
722.4,80.00161508
722.5,80.00161043
722.6,80.00160579
722.7,80.00160114
722.8,80.00159649
722.9,80.00159184
723,80.00158719
723.1,80.00158255
723.2,80.0015779
723.3,80.00157325
723.4,80.0015686
723.5,80.00156395
723.6,80.00155931
723.7,80.00155466
723.8,80.00155001
723.9,80.00154536
724,80.00154071
724.1,80.00153607
724.2,80.00153142
724.3,80.00152677
724.4,80.00152212
724.5,80.00151747
724.6,80.00151283
724.7,80.00150818
724.8,80.00150353
724.9,80.00149888
725,80.00149423
725.1,80.00148959
725.2,80.00148494
725.3,80.00148029
725.4,80.00147564
725.5,80.00147099
725.6,80.00146635
725.7,80.0014617
725.8,80.00145705
725.9,80.0014524
726,80.00144775
726.1,80.00144311
726.2,80.00143846
726.3,80.00143381
726.4,80.00142916
726.5,80.00142451
726.6,80.00141986
726.7,80.00141522
726.8,80.00141057
726.9,80.00140592
727,80.00140127
727.1,80.00139663
727.2,80.00139198
727.3,80.00138733
727.4,80.00138268
727.5,80.00137803
727.6,80.00137338
727.7,80.00136874
727.8,80.00136409
727.9,80.00135944
728,80.00135479
728.1,80.00135014
728.2,80.0013455
728.3,80.00134085
728.4,80.0013362
728.5,80.00133155
728.6,80.0013269
728.7,80.00132226
728.8,80.00131761
728.9,80.00131296
729,80.00130831
729.1,80.00130366
729.2,80.00129902
729.3,80.00129437
729.4,80.00128972
729.5,80.00128507
729.6,80.00128042
729.7,80.00127578
729.8,80.00127113
729.9,80.00126648
730,80.00126183
730.1,80.00125718
730.2,80.00125254
730.3,80.00124789
730.4,80.00124324
730.5,80.00123859
730.6,80.00123394
730.7,80.0012293
730.8,80.00122465
730.9,80.00122
731,80.00121535
731.1,80.0012107
731.2,80.00120606
731.3,80.00120141
731.4,80.00119676
731.5,80.00119211
731.6,80.00118746
731.7,80.00118282
731.8,80.00117817
731.9,80.00117352
732,80.00116887
732.1,80.00116422
732.2,80.00115958
732.3,80.00115493
732.4,80.00115028
732.5,80.00114563
732.6,80.00114098
732.7,80.00113634
732.8,80.00113169
732.9,80.00112704
733,80.00112239
733.1,80.00111774
733.2,80.0011131
733.3,80.00110845
733.4,80.0011038
733.5,80.00109915
733.6,80.0010945
733.7,80.00108986
733.8,80.00108521
733.9,80.00108056
734,80.00107591
734.1,80.00107126
734.2,80.00106662
734.3,80.00106197
734.4,80.00105732
734.5,80.00105267
734.6,80.00104802
734.7,80.00104338
734.8,80.00103873
734.9,80.00103408
735,80.00102943
735.1,80.00102478
735.2,80.00102013
735.3,80.00101549
735.4,80.00101084
735.5,80.00100619
735.6,80.00100154
735.7,80.0009969
735.8,80.00099225
735.9,80.0009876
736,80.00098295
736.1,80.0009783
736.2,80.00097366
736.3,80.00096901
736.4,80.00096436
736.5,80.00095971
736.6,80.00095506
736.7,80.00095041
736.8,80.00094577
736.9,80.00094112
737,80.00093647
737.1,80.00093182
737.2,80.00092718
737.3,80.00092253
737.4,80.00091788
737.5,80.00091323
737.6,80.00090858
737.7,80.00090393
737.8,80.00089929
737.9,80.00089464
738,80.00088999
738.1,80.00088534
738.2,80.00088069
738.3,80.00087605
738.4,80.0008714
738.5,80.00086675
738.6,80.0008621
738.7,80.00085745
738.8,80.00085281
738.9,80.00084816
739,80.00084351
739.1,80.00083886
739.2,80.00083422
739.3,80.00082957
739.4,80.00082492
739.5,80.00082027
739.6,80.00081562
739.7,80.00081097
739.8,80.00080633
739.9,80.00080168
740,80.00079703
740.1,80.00079238
740.2,80.00078773
740.3,80.00078309
740.4,80.00077844
740.5,80.00077379
740.6,80.00076914
740.7,80.00076449
740.8,80.00075985
740.9,80.0007552
741,80.00075055
741.1,80.0007459
741.2,80.00074125
741.3,80.00073661
741.4,80.00073196
741.5,80.00072731
741.6,80.00072266
741.7,80.00071801
741.8,80.00071337
741.9,80.00070872
742,80.00070407
742.1,80.00069942
742.2,80.00069478
742.3,80.00069013
742.4,80.00068548
742.5,80.00068083
742.6,80.00067618
742.7,80.00067154
742.8,80.00066689
742.9,80.00066224
743,80.00065759
743.1,80.00065294
743.2,80.0006483
743.3,80.00064365
743.4,80.000639
743.5,80.00063435
743.6,80.0006297
743.7,80.00062505
743.8,80.00062041
743.9,80.00061576
744,80.00061111
744.1,80.00060646
744.2,80.00060182
744.3,80.00059717
744.4,80.00059252
744.5,80.00058787
744.6,80.00058322
744.7,80.00057858
744.8,80.00057393
744.9,80.00056928
745,80.00056463
745.1,80.00055998
745.2,80.00055534
745.3,80.00055069
745.4,80.00054604
745.5,80.00054139
745.6,80.00053674
745.7,80.0005321
745.8,80.00052745
745.9,80.0005228
746,80.00051815
746.1,80.0005135
746.2,80.00050886
746.3,80.00050421
746.4,80.00049956
746.5,80.00049491
746.6,80.00049026
746.7,80.00048562
746.8,80.00048097
